MUS 125  - ADVANCED VOICE,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BAYRAKDARIAN,Space 9,Max 10
MUS 126B  - ADVANCED CELLO,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KLOETZEL J M,Space Full,Max 5
MUS 126D  - ADVANCED VIOLA,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MOERSCHEL J A,Space 7,Max 10
MUS 126E  - ADVANCED VIOLIN,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,SABOURI P,Space 1,Max 5
MUS 127A  - ADVANCED BASSOON,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RADFORD A,Space 10,Max 10
MUS 127B  - ADVANCED CLARINET,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GALLEGOS J,Space 5,Max 5
MUS 127C  - ADVANCED FLUTE,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,FELBER J,Space 4,Max 5
MUS 127D  - ADVANCED OBOE,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,RODKEY A C,Space 4,Max 5
MUS 128A  - ADVANCD FRENCH HORN,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GROSS S L,Space 5,Max 5
MUS 128B  - ADVANCED TROMBONE,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BOOTH W C,Space 5,Max 5
MUS 128C  - ADVANCED TRUMPET,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,MCKINNEY D R,Space 5,Max 5
MUS 133  - ADVANCED PIANO,1.0-4.0,Letter Graded,F,4:00 PM-7:00 PM,"Music Building, 0305",BERKOWITZ P M,Space 4,Max 5,36707
MUS 135B  - PIANO ACCOMPANYING,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KISLENKO N,Space 5,Max 5
MUS 150  - OPERA/SONG REP.,2.0,Optional,F,12:00 PM-1:50 PM,"Music Building, GHALL",BALLERINO J M,Space 7,Max 10,36749
MUS 151  - VOCAL/INST COACHING,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KISLENKO N,Space Full,Max 5
MUS 152  - VOC/INSTR SUPRVSN,1.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,KOENIG R J,XU S,Space Full
MUS 153  - VIOLA ORCH REP,1.0,Letter Graded,T,9:00 AM-10:50 AM,T.B.A.,T.B.A.,MOERSCHEL J A,Space 8,Max 10
MUS 160B  - 20TH-CENT ANALYSIS,4.0,Letter Graded,MWF,11:00 AM-11:50 AM,"Building 387, 1015",LEVY B R,Space 7,Max 20,36806
MUS 168P  - EXPERIMENT CREATE,4.0,Letter Graded,T,2:00 PM-4:50 PM,"TD-W, 1703",HELLIER R,Space 5,Max 9,61614
MUS 168X  - UMM KULTHUM,4.0,Optional,F,1:00 PM-3:50 PM,"Music Building, 1318",MARCUS S L,Space 3,Max 8,61564
MUS 175P  - ECO-ACOUSTIC-ARTS,4.0,Letter Graded,W,6:00 PM-8:30 PM,"ILP, 3105",HELLIER R,Space Full,Max 16,61622
MUS 176  - STUDIES ETHNOMUSICO,4.0,Letter Graded,R,4:00 PM-6:30 PM,"HSSB, 2201",COOLEY T,Space 5,Max 20,61630
MUS 182  - CLASSICAL MUSIC,4.0,Letter Graded,TR,1:00 PM-2:15 PM,"Building 387, 1015",TCHAROS S S,Space 7,Max 15,36822
MUS 184  - CONTEMPORARY MUSIC,4.0,Letter Graded,R,3:00 PM-5:20 PM,"Building 387, 1011",SPRIGGE M A,Space 4,Max 15,61648
MUS 188  - ETHNOMUS FORUM,1.0,Pass/No Pass,W,3:30 PM-4:50 PM,"Building 387, 1015",COOLEY T,Space 14,Max 15,36830
MUS 192  - SENIOR PROJECT,3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,36848
MUS 192A  - SENIOR PROJECT,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,36855
MUS 192B  - SENIOR PROJECT,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,36863
MUS 192C  - SENIOR PROJECT,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,36871
MUS 195  - JUNIOR RECITAL,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,36889
MUS 195B  - JUNIOR COMP PRTFLIO,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,36897
MUS 196  - HONORS MUSIC,4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,36905
MUS 197  - SENIOR RECITAL,3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,36913
MUS 197B  - SNR COMP PF/RECITAL,3.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 15,Max 15,36921
MUS 198  - READINGS IN MUSIC,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,36939
MUS 199  - INDIV RESEARCH MUS,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,36947
MUS 199RA - IND RESEARCH ASST,1.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,36954
MUS A 34  - WIND ENSEMBLE,1.0,Letter Graded,R,T,6:00 PM-7:30 PM,6:00 PM-8:30 PM,"Music Building, LLCH","Music Building, LLCH",RADFORD A
MUS A 36  - UCSB CHAMBER CHOIR,1.0,Letter Graded,MW,5:00 PM-6:50 PM,"Music Building, 1145",WILSON B M,Space 17,Max 30,37416
MUS A 37  - UCSB LUMINA,1.0,Letter Graded,MW,3:30 PM-4:50 PM,"Music Building, 1145",WILSON B M,Space 7,Max 40,37424
MUS A 38  - OPERA WORKSHOP,1.0,Optional,TW,11:00 AM-12:50 PM,"Music Building, GHALL",BAYRAKDARIAN,Space Closed,Max 10,37440
MUS A 40  - ENSEMBL CONTEMP MUS,1.0,Letter Graded,W,M,2:00 PM-3:50 PM,2:00 PM-3:50 PM,"Music Building, LLCH","Music Building, LLCH",MOERSCHEL J A
MUS A 41  - PIANO ENSEMBLE,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BERKOWITZ P M,Space 3,Max 5
MUS A 42  - ORCHESTRA,1.0,Letter Graded,M,7:00 PM-9:30 PM,"Music Building, LLCH",KUZIN M,Space 59,Max 80,37481
MUS A 43  - FLUTE CHOIR,1.0,Optional,W,5:00 PM-5:50 PM,T.B.A.,T.B.A.,FELBER J,Space 15,Max 20
MUS A 44  - CHAMBER MUS ENSMBL,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,37507
MUS A 45  - BRASS QUINTET,1.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GROSS S L,Space 15,Max 15
MUS A 45BR - BRASS ORCH REP,1.0,Optional,W,12:00 PM-1:20 PM,"Music Building, 1145",GROSS S L,Space 10,Max 10,37523
MUS A 45H  - HORN ENSEMBLE,1.0,Optional,MF,12:00 PM-12:50 PM,T.B.A.,T.B.A.,GROSS S L,Space 16,Max 20
MUS A 47S  - JAZZ ENSEMBLE,1.0,Optional,R,T,4:00 PM-5:50 PM,4:00 PM-5:50 PM,T.B.A.,"Music Building, GHALL",NATHAN J S
MUS A 49  - PERCUSSION ENSEM,1.0,Optional,T,2:00 PM-3:50 PM,"Music Building, LLCH",NATHAN J S,Space 10,Max 15,37564
MUS A 52  - VIOLIN ENSEMBLE,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,TORGUL E,Space 10,Max 10
MUS A 70I  - MUS OF INDIA: SITAR,1.0,Letter Graded,TR,9:00 AM-10:50 AM,"Music Building, 1410",MARCUS S L,Space 14,Max 20,37580
MUS A 70J  - GAMELAN ENS,1.0,Letter Graded,TR,5:30 PM-7:00 PM,"Music Building, 1401",NORTH R H,Space 8,Max 15,37598
MUS A 70M  - MIDDLE EAST ENS,1.0,Letter Graded,T,7:00 PM-9:50 PM,"Music Building, GHALL",MARCUS S L,RUDNICKI S,Space 18,Max 20
MUS A 70N  - MIDDLE EAST CHORUS,1.0,Letter Graded,T,5:00 PM-6:30 PM,"Music Building, 1231",MARCUS S L,Space 30,Max 30,37614
MUS A 70V  - GOSPEL CHOIR,1.0,Letter Graded,T,7:00 PM-9:50 PM,"Music Building, 1145",BELL V R,Space 62,Max 70,37622
MUS A 134  - WIND ENSEMBLE,1.0,Letter Graded,R,T,6:00 PM-7:30 PM,6:00 PM-8:30 PM,"Music Building, LLCH","Music Building, LLCH",RADFORD A
MUS A 136  - UCSB CHAMBER CHOIR,1.0,Letter Graded,MW,5:00 PM-6:50 PM,"Music Building, 1145",WILSON B M,Space 19,Max 30,37648
MUS A 137  - UCSB LUMINA,1.0,Letter Graded,MW,3:30 PM-4:50 PM,"Music Building, 1145",WILSON B M,Space 12,Max 20,37655
MUS A 138  - OPERA WORKSHOP,1.0,Optional,TW,11:00 AM-12:50 PM,"Music Building, GHALL",BAYRAKDARIAN,Space Closed,Max 10,37671
MUS A 140  - ENSEMBL CONTEMP MUS,1.0,Letter Graded,W,M,2:00 PM-3:50 PM,2:00 PM-3:50 PM,"Music Building, LLCH","Music Building, LLCH",MOERSCHEL J A
MUS A 141  - PIANO ENSEMBLE,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,BERKOWITZ P M,Space 5,Max 5
MUS A 142  - ORCHESTRA,1.0,Letter Graded,M,7:00 PM-9:30 PM,"Music Building, LLCH",KUZIN M,Space 85,Max 100,37713
MUS A 143  - FLUTE CHOIR,1.0,Optional,W,5:00 PM-5:50 PM,T.B.A.,T.B.A.,FELBER J,Space 19,Max 20
MUS A 144  - CHAMBER MUS ENSMBL,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,37739
MUS A 145  - BRASS QUINTET,1.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,GROSS S L,Space 15,Max 15
MUS A 145BR - BRASS ORCH REP,1.0,Optional,W,12:00 PM-1:20 PM,"Music Building, 1145",GROSS S L,Space 20,Max 20,37754
MUS A 145H  - HORN ENSEMBLE,1.0,Optional,MF,12:00 PM-12:50 PM,T.B.A.,T.B.A.,GROSS S L,Space 19,Max 20
MUS A 147S  - JAZZ ENSEMBLE,1.0,Optional,R,T,4:00 PM-5:50 PM,4:00 PM-5:50 PM,T.B.A.,"Music Building, GHALL",NATHAN J S
MUS A 149  - PERCUSSION ENSEMBLE,1.0,Optional,T,2:00 PM-3:50 PM,"Music Building, LLCH",NATHAN J S,Space 13,Max 16,37796
MUS A 152  - VIOLIN ENSEMBLE,1.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,TORGUL E,Space 10,Max 10
MUS A 170I  - MUS OF INDIA: SITAR,1.0,Letter Graded,TR,9:00 AM-10:50 AM,"Music Building, 1410",MARCUS S L,Space 15,Max 20,37812
MUS A 170J  - GAMELAN ENS.,1.0,Letter Graded,TR,5:30 PM-7:00 PM,"Music Building, 1401",NORTH R H,Space 12,Max 15,37820
MUS A 170M  - MIDDLE EAST ENS.,1.0,Letter Graded,T,7:00 PM-9:50 PM,"Music Building, GHALL",MARCUS S L,RUDNICKI S,Space 21,Max 25
MUS A 170N  - MIDDLE EAST CHORUS,1.0,Letter Graded,T,5:00 PM-6:30 PM,"Music Building, 1231",MARCUS S L,Space 34,Max 35,37846
MUS A 170V  - GOSPEL CHOIR,1.0,Letter Graded,T,7:00 PM-9:50 PM,"Music Building, 1145",BELL V R,Space 86,Max 90,37853
PHIL 1  - SHORT INTRO TO PHIL,4.0,Optional,MWF,11:00 AM-11:50 AM,"Harold Frank Hall, 1104",CANET S H,Space Full,Max 180,38091
PHIL 3  - CRITICAL THINKING,4.0,Optional,TR,12:30 PM-1:45 PM,"ILP, 2302",BARRETT T W,Space 3,Max 240,38166
PHIL 4  - INTRO ETHICS,4.0,Optional,MWF,8:00 AM-8:50 AM,"Harold Frank Hall, 1104",LAMB R C,Space 1,Max 180,38257
PHIL 7  - BIO-MED ETHICS,4.0,Optional,TR,9:30 AM-10:45 AM,"IV Theatre, THEA2",TISI F,Space Full,Max 120,38349
PHIL 20B  - HISTORY PHILOSOPHY,4.0,Optional,MW,9:30 AM-10:45 AM,"ILP, 2302",ZYLSTRA S J,Space 6,Max 120,38398
PHIL 100B  - THEORY OF KNOWLEDGE,4.0,Optional,MW,12:30 PM-1:45 PM,"Buchanan Hall, 1920",PIERCE S G,Space Full,Max 120,52134
PHIL 100D  - PHILOSOPHY OF MIND,4.0,Optional,TR,11:00 AM-12:15 PM,Embarcadero Hall,ROSKIES A,Space 17,Max 120,38448
PHIL 121  - POLITICL PHILOSOPHY,4.0,Optional,Cancel,Cancel,Cancel,Cancel,Space Cancel,Max 25,38547
PHIL 130  - FREEDOM/DETERMINISM,4.0,Optional,TR,3:30 PM-4:45 PM,"Girvetz Hall, 1116",JARRETT G C,Space Full,Max 35,52126
PHIL 135  - CONTEMP PHILOSOPHY,4.0,Optional,MW,11:00 AM-12:15 PM,"Phelps Hall, 1445",MOKRISKI D A,Space 3,Max 35,52183
PHIL 136  - ADV FEMINIST PHIL,4.0,Optional,MW,3:30 PM-4:45 PM,"Arts Building, 1356",MASON E J,Space 1,Max 35,52191
PHIL 138  - NORMATIVE ETHICS,4.0,Optional,MW,2:00 PM-3:15 PM,"Phelps Hall, 2532",MASON E J,Space Full,Max 35,52209
PHIL 150B  - ADV THRY KNOWLEDGE,4.0,Optional,MW,2:00 PM-3:15 PM,"Phelps Hall, 1440",MOKRISKI D A,Space 18,Max 35,52217
PHIL 151  - PRE-SOCRATICS,4.0,Optional,TR,12:30 PM-1:45 PM,"South Hall, 1609",HANSER M F,Space Full,Max 20,52225
PHIL 153  - ARISTOTLE,4.0,Optional,TR,2:00 PM-3:15 PM,"Phelps Hall, 2532",ELIZONDO E S,Space 2,Max 35,52233
PHIL 161  - SPINOZA,4.0,Optional,MW,12:30 PM-1:45 PM,"Phelps Hall, 1445",ZYLSTRA S J,Space 6,Max 35,38612
PHIL 183  - BEGIN MODERN LOGIC,4.0,Optional,TR,9:30 AM-10:45 AM,"North Hall, 1105",ALLEN C,Space 3,Max 60,52258
PHIL 192  - INTERN PHILOSOPHY,1.0-12.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Closed,Max 20,38646
PHIL 197A  - SR HONORS THESIS,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,38653
PHIL 197B  - SR HONORS THESIS,2.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,38661
PHIL 197P  - SEN PROJECT ETHICS,2.0-4.0,Letter Graded,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,38679
PHIL 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,38687
PHIL 199RA - INDEP RESRCH ASSIST,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 10,Max 10,38695
PHYS 3  - BASIC PHYSICS,3.0,Optional,TR,11:00 AM-12:15 PM,"Broida Hall, 1610",POPESCU P F,Space 160,Max 286,38950
PHYS 3L  - PHYSICS LAB,1.0,Optional,T,1:00 PM-3:50 PM,"Broida Hall, 3332",POPESCU P F,MAZIN B A,KIM Y R,Space 1
PHYS 4  - BASIC PHYSICS,3.0,Optional,TR,8:00 AM-9:15 AM,"Broida Hall, 1610",DOVBNYA A V,Space 67,Max 286,39032
PHYS 4L  - PHYSICS LAB,1.0,Optional,M,1:00 PM-3:50 PM,"Broida Hall, 4231",POPESCU P F,MAZIN B A,DECK E E,Space Full
PHYS 6A  - INTRODUCTORY PHYSIC,3.0,Optional,MW,11:00 AM-12:15 PM,"Broida Hall, 1610",FREUND E G,Space Full,Max 286,39156
PHYS 6AL - INTRO EXPER PHYSICS,1.0,Optional,T,1:00 PM-2:50 PM,"Trailer 942, 1010A",POPESCU P F,MAZIN B A,SAMAL A K,Space 1
PHYS 6B  - INTRODUCTORY PHYSIC,3.0,Optional,MW,8:00 AM-9:15 AM,"Broida Hall, 1610",FREUND E G,Space 123,Max 286,39354
PHYS 6BL - INTRO EXPER PHYSICS,1.0,Optional,T,1:00 PM-2:50 PM,"Trailer 942, 1020A",POPESCU P F,MAZIN B A,CHEN ZHIXIONG,Space 3
PHYS 7A  - BASIC PHYSICS,4.0,Optional,TR,9:30 AM-10:45 AM,"Broida Hall, 1610",KOUTROULAKIS,Space 50,Max 270,55624
PHYS CS 10  - PHYSICS COLLOQUIUM,1.0-6.0,Pass/No Pass,MW,9:00 AM-10:15 AM,"Creative Studies, 160B",BLAES O M,Space 11,Max 20,62943
PHYS 13BL - HON EXPERIMENT PHYS,2.0,Optional,W,2:00 PM-2:50 PM,"Broida Hall, 3314",NELSON H,Space Full,Max 13,39529
PHYS CS 15B  - EXP PHYSICS,1.0-4.0,Pass/No Pass,W,2:00 PM-2:50 PM,"Broida Hall, 3314",NELSON H,Space 10,Max 20,50963
PHYS 20BL - EXPERIMENTAL PHYS,2.0,Optional,T,1:00 PM-3:50 PM,"Broida Hall, 3324",FYGENSON D K,SAWHNEY A,Space 2,Max 12
PHYS 21  - GEN PHYS,4.0,Optional,TR,9:30 AM-10:45 AM,"Broida Hall, 1640",BANTA I C,Space Full,Max 90,39669
PHYS 22  - GEN PHYS,4.0,Optional,MW,8:00 AM-9:15 AM,"Broida Hall, 1640",CARATELLI D,Space 23,Max 90,39701
PHYS 24  - GEN PHYS,4.0,Optional,MW,11:00 AM-12:15 PM,"Broida Hall, 1640",STREICHAN S,Space 3,Max 60,39735
PHYS 29  - INTRO PROGRAM,2.0,Optional,T,2:00 PM-3:15 PM,"Arts Building, 1356",HENNAWI J F,Space 1,Max 43,39800
PHYS CS 32  - MECHANICS AND WAVES,1.0-5.0,Pass/No Pass,W,W,TR,1:00 PM-2:50 PM,3:00 PM-4:50 PM,3:00 PM-4:50 PM,"Girvetz Hall, 2110"
PHYS CS 35  - ELECTROMAG & OPTICS,1.0-5.0,Pass/No Pass,R,R,TR,11:00 AM-12:50 PM,1:00 PM-2:50 PM,3:00 PM-4:50 PM,"Girvetz Hall, 2108"
PHYS 98  - READING IN PHYSICS,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,39842
PHYS 99  - RESEARCH IN PHYSICS,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,39859
PHYS 100B  - METHODS THEORY PHYS,4.0,Optional,MW,8:00 AM-9:15 AM,"BIOEN, 1001",CARLSON J M,Space 9,Max 50,39867
PHYS 103  - INT MECH & SPEC REL,4.0,Optional,MW,11:00 AM-12:15 PM,"Arts Building, 1353",JAIN-SHARMA V,Space 20,Max 50,39891
PHYS 104  - ADVANCED MECHANICS,4.0,Optional,TR,5:00 PM-6:15 PM,"Psychology Building, 1902",SHERWIN M S,Space 6,Max 75,39925
PHYS 110B  - ELECTROMAGNETISM,4.0,Optional,TR,8:00 AM-9:15 AM,"ILP, 1101",BANTA I C,Space Full,Max 60,39966
PHYS 115A  - QUANTUM MECHANICS,4.0,Optional,MW,3:30 PM-4:45 PM,"Psychology Building, 1902",YOUNG A F,Space Full,Max 75,40006
PHYS 115B  - QUANTUM MECHANICS,4.0,Optional,MW,5:00 PM-6:15 PM,"Phelps Hall, 2516",LIPPINCOTT W,Space Full,Max 60,40030
PHYS 119A  - THERMO & STAT PHYS,4.0,Optional,MW,11:00 AM-12:15 PM,"Phelps Hall, 1160",BIBILASHVILI,Space Full,Max 56,40097
PHYS 119B  - THERMO & STAT PHYS,4.0,Optional,MW,11:00 AM-12:15 PM,"North Hall, 1105",BROWN F L,Space 25,Max 60,40113
PHYS 123B  - COND MATT PHYS,4.0,Optional,MW,2:00 PM-3:15 PM,"ILP, 3101",XU C,Space 5,Max 30,63545
PHYS 127BL - DIGITAL ELECTRONICS,4.0,Letter Graded,R,12:30 PM-1:45 PM,"Broida Hall, 5223",LIPMAN E A,Space Closed,Max 22,40147
PHYS 128AL - ADVANCED LAB,4.0,Optional,MW,1:00 PM-5:50 PM,"Broida Hall, 3223",LUO X,NOLASCO-MARTI,LAI M,Space 1
PHYS 129L  - INTRO SCI COMP,4.0,Letter Graded,TR,2:00 PM-3:15 PM,"SSMS, 1301&",LIPMAN E A,Space Closed,Max 40,40196
PHYS 132  - STELLAR STRCTR/EVOL,4.0,Optional,MW,2:00 PM-3:15 PM,"Arts Building, 1356",WONG T,GONZALEZ GARC,Space 21,Max 50
PHYS 135  - BIOPHYS & BIOMAT,3.0,Optional,TR,11:00 AM-12:15 PM,"North Hall, 1111",SAFINYA C R,Space 3,Max 25,40238
PHYS 137  - PLANETS,4.0,Optional,TR,12:30 PM-1:45 PM,"Arts Building, 1353",MAZIN B A,Space 30,Max 50,62398
PHYS 138  - SOFT MATTER PHYS,4.0,Optional,TR,11:00 AM-12:15 PM,"Girvetz Hall, 1112",MARCHETTI M,Space 18,Max 45,40246
PHYS CS 140VA - VECTOR ANALYSIS,1.0-6.0,Pass/No Pass,F,2:00 PM-3:50 PM,"Girvetz Hall, 2127",BIBILASHVILI,Space Full,Max 22,50955
PHYS 142L  - COND MATTER LAB,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,40261
PHYS 143L  - PARTICLE PHYS LAB,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,40279
PHYS 144L  - BIOPHYSICS LAB,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,40287
PHYS 145L  - EXP RES IN ASTROPHY,1.0-4.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,40295
PHYS 150  - SPEC TOP IN PHYS,1.0-4.0,Optional,TR,12:30 PM-1:45 PM,"Ellison Hall, 2626",ZEE A,Space 30,Max 50,40303
PHYS 198  - DIRECTED READING,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,40311
PHYS 199  - RESEARCH IN PHYSICS,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 30,Max 30,40329
PHYS 199RA - INDEPENDENT RESEARC,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,40337
PHYS CS 199  - INDEPENDENT STUDIES,1.0-6.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,40634
POL S 1  - INTRO TO POL PHIL,4.0,Optional,TR,5:00 PM-6:15 PM,"Psychology Building, 1924",STEIN E A,Space Full,Max 120,40675
POL S 15  - INTRO RES POL SCI,5.0,Optional,TR,11:00 AM-12:15 PM,"Harold Frank Hall, 1104",MARTINEZ ALVA,Space Full,Max 135,40881
POL S 99  - INTRO TO RESEARCH,1.0-4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 20,Max 20,41012
POL S 106AD - AMERICAN POL DEVEL,4.0,Optional,TR,2:00 PM-3:15 PM,"Phelps Hall, 1160",NALL C M,Space 4,Max 60,59196
POL S 106AS - AM SOCIAL MOVEMENTS,4.0,Optional,MW,12:30 PM-1:45 PM,"North Hall, 1105",PARKER C S,Space 9,Max 60,61929
POL S 106BT - BLACK POL THOUGHT,4.0,Optional,MW,5:00 PM-6:15 PM,"TD-W, 2600",PARKER C S,Space Full,Max 60,59238
POL S 106GR - GENDER RIGHTS & POL,4.0,Optional,TR,3:30 PM-4:45 PM,"Phelps Hall, 1160",BRYSK A,Space Full,Max 60,41061
POL S 106HR - INT'L HUMAN RIGHTS,4.0,Optional,TR,2:00 PM-3:15 PM,"TD-W, 2600",MORSE J C,Space Full,Max 60,58339
POL S 117  - SOCIAL MOVEMENT POL,4.0,Optional,TR,3:30 PM-4:45 PM,"TD-W, 2600",AHUJA A,Space 2,Max 60,58115
POL S 119JW - ETHICS JUST WAR,4.0,Optional,TR,12:30 PM-1:45 PM,"Arts Building, 1349",STEIN E A,Space Full,Max 54,59279
POL S 121  - INTERNATL POLITICS,4.0,Optional,MW,11:00 AM-12:15 PM,"Education Building, 1213",STRATHMAN B A,Space Full,Max 60,58412
POL S 135  - GOV'T/POL OF JAPAN,4.0,Optional,MW,12:30 PM-1:45 PM,"TD-W, 2600",FREEMAN L A,Space Full,Max 60,41210
POL S 147  - DEVELOP COUNTRY POL,4.0,Optional,TR,9:30 AM-10:45 AM,"Buchanan Hall, 1920",BRUHN K,Space 10,Max 147,58123
POL S 149  - ISRAELI POLITICS,4.0,Optional,MW,11:00 AM-12:15 PM,T.B.A.,T.B.A.,Space Full,Max 30,41343
POL S 166  - US IMMIGRATION POL,4.0,Optional,MW,9:30 AM-10:45 AM,"Buchanan Hall, 1920",LIEN P,Space 3,Max 120,58263
POL S 172  - US POL COMM,4.0,Optional,TR,11:00 AM-12:15 PM,"North Hall, 1105",BIMBER B,Space Full,Max 60,41509
POL S 173  - COMP MEDIA AND POL,4.0,Optional,MW,3:30 PM-4:45 PM,"Phelps Hall, 2516",FREEMAN L A,Space Full,Max 60,58222
POL S 192  - FIELD RES POL SCI,1.0-8.0,Pass/No Pass,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,41640
POL S 196  - SR SEMINAR POL SCI,4.0,Optional,R,9:00 AM-11:50 AM,"Ellison Hall, 3814",BRYSK A,Space 4,Max 10,58214
POL S 197B  - HONORS THESIS,4.0,Letter Graded,F,9:00 AM-11:50 AM,"Ellison Hall, 3814",MASTERSON D T,Space 9,Max 15,41681
POL S 199  - INDEPENDENT STUDIES,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 1,Max 1,41699
POL S 199RA - INDEP RESEARCH ASST,1.0-5.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space Full,Max 0,41707
PORT 2  - ELEM PORTUGUESE 2,4.0,Optional,TR,11:00 AM-12:50 PM,"ILP, 3312",CHU X,Space 9,Max 24,41848
PORT 5  - INTERMED PORTUGUESE,4.0,Optional,TR,10:00 AM-11:50 AM,"Phelps Hall, 3206",DE ALMEIDA A,Space 14,Max 17,41855
PORT 16A  - PORT FOR SPAN SPKR,4.0,Optional,TR,9:00 AM-10:50 AM,"ILP, 3312",SILVA K E,Space 3,Max 24,53009
PORT 105E  - SURVEY OF PORT LIT,4.0,Optional,MW,11:00 AM-12:15 PM,"ILP, 3310",CORREA DE SA,Space 1,Max 25,60814
PORT 114  - LIT PORT EXPANSION,4.0,Optional,MW,2:00 PM-3:15 PM,"ILP, 2207",CRAVEIRO DE M,Space Full,Max 25,41863
PORT 129C  - PORTUGUESE CINEMA,4.0,Optional,TR,2:00 PM-3:15 PM,"ILP, 3101",CRAVEIRO DE M,Space Full,Max 25,62794
PORT 195  - SEN HONORS IND RES,4.0,Optional,T.B.A.,T.B.A.,T.B.A.,T.B.A.,Space 5,Max 5,41871
